,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
9000,4309,3311233620,1,0,2482,22,7,Tusk,2017-07-13,,1,14,8,2.0,0,,0,232851,"[44, 100, 87, 46, 36]","[9, 3, 1, 4, 68]"
9001,4310,3309277340,129,1,1846,22,7,Earthshaker,2017-07-12,,7,6,8,2.0,1,,0,232851,"[56, 52, 41, 4, 18]","[97, 7, 59, 21, 40]"
9002,4311,3309183169,0,0,2435,22,7,Earthshaker,2017-07-12,,1,6,11,1.0,0,,0,232851,"[7, 48, 58, 11, 14]","[5, 39, 70, 63, 22]"
9003,4312,3307423773,0,0,4393,22,7,Lion,2017-07-11,,3,16,21,2.0,1,,0,232851,"[26, 53, 21, 97, 95]","[44, 71, 86, 46, 105]"
9004,4313,3305259159,2,0,3238,22,7,Earthshaker,2017-07-10,,1,9,17,2.0,0,,0,232851,"[31, 1, 7, 25, 22]","[50, 4, 3, 98, 93]"
9005,4314,3303332943,3,0,2197,22,0,Earth Spirit,2017-07-09,,1,8,4,2.0,1,,0,232851,"[37, 32, 83, 107, 67]","[57, 62, 44, 40, 11]"
9006,4315,3303215977,131,1,2881,22,7,Earth Spirit,2017-07-09,20.0,0,8,14,2.0,0,,0,232851,"[39, 53, 75, 41, 6]","[99, 47, 8, 107, 87]"
9007,4316,3303091085,2,0,2929,22,7,Earth Spirit,2017-07-09,,1,18,16,2.0,0,,0,232851,"[98, 25, 107, 27, 54]","[48, 32, 74, 7, 79]"
9008,4317,3302978362,132,1,2594,22,7,Kunkka,2017-07-09,,0,7,4,2.0,0,,0,232851,"[63, 32, 74, 86, 70]","[40, 26, 47, 11, 23]"
9009,4318,3301564904,2,0,2883,22,7,Venomancer,2017-07-08,,4,6,9,2.0,1,,0,232851,"[6, 74, 40, 90, 85]","[114, 110, 34, 14, 48]"
9010,4319,3301525591,131,1,1286,22,7,Clockwerk,2017-07-08,,1,4,2,2.0,0,,0,232851,"[82, 2, 7, 8, 23]","[59, 44, 33, 51, 84]"
9011,4320,3301265392,2,0,1926,22,7,Omniknight,2017-07-08,20.0,4,10,9,2.0,0,,0,232851,"[99, 109, 57, 9, 13]","[56, 8, 108, 14, 27]"
9012,4321,3300922068,2,0,2360,22,0,Visage,2017-07-08,20.0,2,6,5,3.0,0,,0,232851,"[36, 93, 92, 86, 11]","[94, 1, 107, 83, 41]"
9013,4322,3299055400,0,0,2425,22,0,Troll Warlord,2017-07-07,,2,8,7,2.0,0,,0,232851,"[95, 74, 4, 112, 16]","[51, 1, 43, 33, 68]"
9014,4323,3298968207,132,1,2257,22,0,Troll Warlord,2017-07-07,,1,7,11,3.0,0,,0,232851,"[14, 47, 20, 8, 23]","[38, 22, 26, 107, 95]"
9015,4324,3298885712,129,1,2034,22,7,Magnus,2017-07-07,20.0,2,5,5,2.0,0,,0,232851,"[56, 29, 68, 4, 8]","[27, 97, 1, 107, 21]"
9016,4325,3296742527,2,0,2404,22,7,Magnus,2017-07-06,,3,7,14,2.0,0,,0,232851,"[91, 81, 97, 56, 7]","[44, 25, 26, 18, 63]"
9017,4326,3294943183,4,0,1956,22,7,Magnus,2017-07-05,,2,9,4,2.0,0,,0,232851,"[86, 106, 7, 1, 97]","[101, 17, 51, 93, 87]"
9018,4327,3294784469,4,0,2507,22,7,Ogre Magi,2017-07-05,,4,9,12,2.0,0,,0,232851,"[54, 23, 87, 11, 84]","[26, 15, 14, 21, 18]"
9019,4328,3292555483,129,1,2139,22,7,Earthshaker,2017-07-04,,1,6,3,2.0,0,,0,232851,"[36, 26, 96, 1, 62]","[11, 7, 80, 86, 42]"
