,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
7000,2309,1921562676,0,1,3337,22,7,Pudge,2015-11-07,,11,11,23,,0,,1,232851,"[14, 20, 112, 76, 73]","[42, 99, 98, 22, 101]"
7001,2310,1920541809,128,0,2383,1,0,Slardar,2015-11-07,,9,3,12,,0,,1,232851,"[8, 30, 104, 14, 1]","[28, 52, 22, 36, 32]"
7002,2311,1920323079,2,1,1657,1,0,Clockwerk,2015-11-07,,3,2,11,,0,,1,232851,"[83, 36, 51, 50, 12]","[14, 73, 22, 58, 67]"
7003,2312,1920183757,2,1,2835,22,7,Clockwerk,2015-11-07,,5,5,19,,0,,1,232851,"[30, 25, 51, 104, 33]","[86, 106, 21, 19, 58]"
7004,2313,1919832580,129,0,2330,22,7,Pudge,2015-11-07,,11,4,8,,0,,1,232851,"[52, 70, 39, 75, 8]","[88, 14, 30, 73, 71]"
7005,2314,1918829563,130,0,2352,1,0,Clockwerk,2015-11-06,,7,7,14,,0,,1,232851,"[56, 46, 26, 1, 5]","[57, 19, 51, 100, 44]"
7006,2315,1916407404,129,0,2783,1,0,Clockwerk,2015-11-05,,6,7,24,,0,,1,232851,"[100, 7, 67, 112, 11]","[14, 51, 26, 85, 18]"
7007,2316,1905842097,3,1,2302,22,7,Magnus,2015-10-31,,7,11,21,,0,,1,232851,"[23, 105, 9, 97, 22]","[44, 45, 32, 51, 7]"
7008,2317,1904340231,132,0,2805,22,7,Magnus,2015-10-31,,7,6,15,,0,,1,232851,"[8, 53, 35, 30, 69]","[9, 44, 73, 74, 97]"
7009,2318,1904185230,1,1,1933,1,0,Magnus,2015-10-31,,10,6,11,,0,,1,232851,"[21, 97, 76, 5, 31]","[39, 103, 86, 22, 1]"
7010,2319,1900743448,1,1,1846,1,0,Tusk,2015-10-29,,7,4,8,,0,,1,232851,"[63, 100, 5, 35, 83]","[50, 97, 103, 36, 44]"
